kabupaten_kota,kecamatan,avg_rainfall,max_rainfall,avg_temperature,elevation,landcover_class,ndvi,slope,soil_moisture,year,month,banjir,lat,long,map_image,kecamatan_clean,kecamatan_key_banjir,kode_kec_spatial,nama_prop,nama_kab,nama_kec,jumlah_penduduk,kepadatan_penduduk,jumlah_kk,luas_wilayah,pertumbuhan_2022,pertumbuhan_2021,pertumbuhan_2020,perpindahan_pddk,jumlah_desa,jumlah_kelurahan,perdagangan,nelayan,wiraswasta,tidak_blm_sekolah,slta,s1,kecamatan_key_kecamatan
Bandung,cicalengka,76.508,113.862,27.36,897.439,Unknown,0.69,4.231,32.998,2022,3,1,-6.9866,107.8608,RGB_cicalengka_2022.tif,,cicalengka,320425.0,JAWA BARAT,BANDUNG,CICALENGKA,128288.0,73.4115598,41588.0,44.11,2.0,2.0,2.0,584.0,12.0,,238.0,2.0,5770.0,23137.0,34573.0,4060.0,cicalengka
Bandung,dayeuhkolot,47.767,82.912,35.7,668.262,Unknown,0.367,0.279,33.587,2022,3,1,-6.9728,107.6131,RGB_dayeuhkolot_2022.tif,,dayeuhkolot,320412.0,JAWA BARAT,BANDUNG,DAYEUHKOLOT,104955.0,60.2483969,35168.0,11.25,1.0,1.0,2.0,516.0,5.0,1.0,347.0,1.0,6215.0,19409.0,33109.0,4871.0,dayeuhkolot
Banjar,astambul,56.964,74.674,30.74,20.368,Unknown,0.661,0.336,31.739,2022,3,1,-3.3192,114.9274,RGB_astambul_2022.tif,,astambul,630307.0,KALIMANTAN SELATAN,BANJAR,ASTAMBUL,36447.0,7.89440764,13029.0,182.38,1.0,1.0,2.0,66.0,22.0,,213.0,11.0,3676.0,9080.0,4433.0,792.0,astambul
Banjar,martapura,55.506,70.403,30.61,10.499,Tree Cover,0.514,0.182,31.675,2022,3,1,-3.4005,114.8693,RGB_martapura_2022.tif,,martapura,630305.0,KALIMANTAN SELATAN,BANJAR,MARTAPURA,126275.0,27.2781282,41446.0,61.86,1.0,2.0,2.0,321.0,19.0,7.0,378.0,36.0,13160.0,31541.0,28825.0,8619.0,martapura
Banjar,martapurabarat,57.135,74.652,29.74,6.999,Unknown,0.519,0.057,31.699,2022,3,1,-3.3267,114.8096,RGB_martapurabarat_2022.tif,,martapurabarat,630314.0,KALIMANTAN SELATAN,BANJAR,MARTAPURA BARAT,19507.0,4.22017253,6964.0,154.6,1.0,1.0,2.0,43.0,13.0,,36.0,14.0,1076.0,5125.0,1779.0,197.0,martapurabarat
Banjar,martapuratimur,56.881,70.92,30.35,7.48,Unknown,0.417,0.065,31.675,2022,3,1,-3.359,114.8688,RGB_martapuratimur_2022.tif,,martapuratimur,630315.0,KALIMANTAN SELATAN,BANJAR,MARTAPURA TIMUR,30661.0,6.63820673,10426.0,20.43,2.0,2.0,2.0,43.0,20.0,,76.0,4.0,1621.0,8532.0,4044.0,501.0,martapuratimur
Banyumas,sumpiuh,85.341,112.95,29.64,167.954,Tree Cover,0.597,2.943,33.338,2022,3,1,-7.5957,109.3674,RGB_sumpiuh_2022.tif,,sumpiuh,330207.0,JAWA TENGAH,BANYUMAS,SUMPIUH,60896.0,43.66018691,20969.0,61.72,1.0,1.0,1.0,107.0,11.0,3.0,118.0,10.0,2863.0,13677.0,10033.0,1417.0,sumpiuh
Banyumas,tambak,88.787,112.758,30.11,145.574,Unknown,0.58,2.17,33.338,2022,3,1,-7.6009,109.4095,RGB_tambak_2022.tif,,tambak,330208.0,JAWA TENGAH,BANYUMAS,TAMBAK,52972.0,37.93543916,18277.0,54.38,1.0,1.0,1.0,68.0,12.0,,94.0,4.0,2814.0,12768.0,9269.0,1118.0,tambak
Banyuwangi,banyuwangi,41.425,60.814,30.84,17.729,Unknown,0.463,0.746,29.382,2022,3,1,-8.2286,114.368,RGB_banyuwangi_2022.tif,,banyuwangi,351016.0,JAWA TIMUR,BANYUWANGI,BANYUWANGI,120781.0,33.54951908,43278.0,26.67,1.0,1.0,1.0,305.0,,18.0,252.0,700.0,2852.0,20765.0,38667.0,10362.0,banyuwangi
Banyuwangi,pesanggaran,66.603,105.07,26.83,226.257,Unknown,0.773,5.416,30.868,2022,3,1,-8.5199,113.9721,RGB_pesanggaran_2022.tif,,pesanggaran,351001.0,JAWA TIMUR,BANYUWANGI,PESANGGARAN,57697.0,15.9016482,21831.0,456.11,1.0,1.0,1.0,113.0,5.0,,50.0,758.0,5520.0,10865.0,10313.0,1120.0,pesanggaran
Batu Bara,medangderas,28.529,65.768,30.98,5.006,Unknown,0.533,0.085,37.53,2022,3,1,3.3788,99.3629,RGB_medangderas_2022.tif,,medangderas,121901.0,SUMATERA UTARA,BATU BARA,MEDANG DERAS,59761.0,66.27431199,18707.0,89.86,1.0,2.0,2.0,206.0,18.0,3.0,54.0,3184.0,7977.0,16220.0,10074.0,1082.0,medangderas
Bireuen,jeumpa,22.692,46.103,30.81,107.477,Unknown,0.709,2.161,37.028,2022,3,1,5.1491,96.6554,RGB_jeumpa_2022.tif,,jeumpa,111104.0,ACEH,BIREUEN,JEUMPA,39541.0,21.80477153,11632.0,79.2,2.0,2.0,2.0,59.0,42.0,,42.0,467.0,3094.0,8932.0,8482.0,1098.0,jeumpa
Blitar,gandusari,72.79,115.079,26.0,675.052,Unknown,0.72,4.348,31.642,2022,3,1,-7.9942,112.3336,RGB_gandusari_2022.tif,,gandusari,350515.0,JAWA TIMUR,BLITAR,GANDUSARI,75205.0,42.8821263,27587.0,149.14,1.0,1.0,1.0,261.0,14.0,,1543.0,13.0,4929.0,15229.0,10896.0,1592.0,gandusari
Bojonegoro,gondang,62.71,88.377,29.31,246.227,Unknown,0.71,2.355,42.039,2022,3,1,-7.4021,111.8283,RGB_gondang_2022.tif,,gondang,350409.0,JAWA TIMUR,TULUNGAGUNG,GONDANG,60822.0,53.07354579,22087.0,44.37,1.0,1.0,1.0,76.0,20.0,,1756.0,21.0,17397.0,11789.0,11283.0,2386.0,gondang
Bone Bolango,bulangoutara,22.637,51.577,27.84,455.935,Unknown,0.799,6.234,36.462,2022,3,1,0.7124,123.0911,RGB_bulangoutara_2022.tif,,bulangoutara,750305.0,GORONTALO,BONE BOLANGO,BULANGO UTARA,8551.0,4.4849174,2773.0,108.49,2.0,2.0,2.0,3.0,9.0,,3.0,6.0,206.0,1621.0,1549.0,419.0,bulangoutara
Brebes,bantarkawung,103.259,137.786,27.49,245.41,Tree Cover,0.726,4.148,35.075,2022,3,1,-7.2216,108.9143,RGB_bantarkawung_2022.tif,,bantarkawung,332902.0,JAWA TENGAH,BREBES,BANTARKAWUNG,106054.0,60.82762894,34449.0,212.82,1.0,2.0,2.0,173.0,18.0,,841.0,12.0,12063.0,18306.0,12401.0,1857.0,bantarkawung
Ciamis,ciamis,78.258,103.439,30.65,232.428,Unknown,0.671,0.954,31.427,2022,3,1,-7.3298,108.3374,RGB_ciamis_2022.tif,,ciamis,320701.0,JAWA BARAT,CIAMIS,CIAMIS,101008.0,62.9554926,35930.0,34.95,1.0,1.0,1.0,219.0,5.0,7.0,815.0,2.0,8745.0,23307.0,22836.0,6687.0,ciamis
Cilacap,jeruklegi,81.242,110.953,28.63,65.34,Unknown,0.724,1.484,35.097,2022,3,1,-7.5936,109.0163,RGB_jeruklegi_2022.tif,,jeruklegi,330108.0,JAWA TENGAH,CILACAP,JERUKLEGI,80713.0,34.45806794,26329.0,101.04,1.0,2.0,2.0,132.0,13.0,,47.0,85.0,2866.0,21702.0,11977.0,1712.0,jeruklegi
Cilacap,kroya,78.162,103.453,30.5,11.185,Unknown,0.515,0.158,33.34,2022,3,1,-7.6264,109.2372,RGB_kroya_2022.tif,,kroya,330106.0,JAWA TENGAH,CILACAP,KROYA,119953.0,51.33941442,39397.0,62.77,1.0,1.0,2.0,357.0,17.0,,295.0,32.0,8895.0,25079.0,23293.0,2961.0,kroya
Cilacap,majenang,90.499,120.409,28.17,267.295,Unknown,0.697,3.772,37.542,2022,3,1,-7.2639,108.7551,RGB_majenang_2022.tif,,majenang,330114.0,JAWA TENGAH,CILACAP,MAJENANG,146630.0,62.70810688,50144.0,170.48,1.0,1.0,2.0,295.0,17.0,,263.0,13.0,14104.0,45346.0,17615.0,3425.0,majenang
Cilacap,nusawungu,73.764,98.905,29.76,9.658,Unknown,0.491,0.167,33.338,2022,3,1,-7.6729,109.3449,RGB_nusawungu_2022.tif,,nusawungu,330105.0,JAWA TENGAH,CILACAP,NUSAWUNGU,90754.0,38.79512515,30934.0,68.08,1.0,1.0,2.0,184.0,17.0,,279.0,257.0,9982.0,20456.0,13669.0,1717.0,nusawungu
Cilacap,sampang,82.599,109.502,33.61,11.526,Unknown,0.343,0.116,33.341,2022,3,1,-7.5808,109.2014,RGB_sampang_2022.tif,,sampang,352703.0,JAWA TIMUR,SAMPANG,SAMPANG,130867.0,106.20214744,42574.0,75.41,2.0,2.0,2.0,217.0,12.0,6.0,2062.0,4700.0,21308.0,45431.0,14597.0,6976.0,sampang
Cirebon,mundu,66.783,88.7,31.3,21.414,Unknown,0.57,0.838,38.73,2022,3,1,-6.7751,108.5812,RGB_mundu_2022.tif,,mundu,320912.0,JAWA BARAT,CIREBON,MUNDU,83256.0,76.70054302,27323.0,28.07,2.0,2.0,2.0,202.0,12.0,,50.0,2370.0,2988.0,18253.0,13628.0,2094.0,mundu
Garut,banyuresmi,75.767,104.965,29.06,751.503,Unknown,0.694,2.838,32.597,2022,3,1,-7.1513,107.9342,RGB_banyuresmi_2022.tif,,banyuresmi,320506.0,JAWA BARAT,GARUT,BANYURESMI,98120.0,31.88374954,31324.0,48.93,2.0,2.0,2.0,285.0,15.0,,230.0,2.0,11242.0,18023.0,24418.0,2711.0,banyuresmi
Garut,bayongbong,80.036,112.14,26.96,1187.432,Tree Cover,0.663,7.034,32.6,2022,3,1,-7.274,107.8444,RGB_bayongbong_2022.tif,,bayongbong,320517.0,JAWA BARAT,GARUT,BAYONGBONG,106416.0,34.36340684,33686.0,46.13,2.0,2.0,2.0,298.0,18.0,,406.0,,12016.0,22980.0,16688.0,2224.0,bayongbong
Gorontalo,limboto,26.059,62.811,30.45,207.351,Unknown,0.679,4.03,36.263,2022,3,1,0.6802,122.9883,RGB_limboto_2022.tif,,limboto,750101.0,GORONTALO,GORONTALO,LIMBOTO,53157.0,24.41764443,17299.0,105.97,2.0,2.0,2.0,149.0,,14.0,106.0,510.0,2807.0,9656.0,11531.0,4326.0,limboto
Gorontalo,limbotobarat,31.074,75.694,33.01,108.143,Unknown,0.646,2.434,36.166,2022,3,1,0.6591,122.927,RGB_limbotobarat_2022.tif,,limbotobarat,750117.0,GORONTALO,GORONTALO,LIMBOTO BARAT,26587.0,12.23636387,9017.0,76.28,2.0,2.0,2.0,31.0,10.0,,36.0,18.0,662.0,4597.0,4639.0,1250.0,limbotobarat
Gorontalo,tibawa,32.137,79.973,32.53,160.835,Unknown,0.704,2.465,36.2,2022,3,1,0.6936,122.852,RGB_tibawa_2022.tif,,tibawa,750104.0,GORONTALO,GORONTALO,TIBAWA,43336.0,19.96793133,14179.0,149.79,2.0,2.0,2.0,119.0,16.0,,75.0,33.0,1418.0,8461.0,6089.0,1284.0,tibawa
Gresik,driyorejo,50.581,69.674,29.92,20.52,Unknown,0.452,0.304,39.011,2022,3,1,-7.345,112.608,RGB_driyorejo_2022.tif,,driyorejo,352515.0,JAWA TIMUR,GRESIK,DRIYOREJO,105501.0,83.09852877,34753.0,58.37,1.0,1.0,1.0,253.0,16.0,,46.0,2.0,6740.0,23714.0,31497.0,5414.0,driyorejo
Grobogan,penawangan,38.786,59.073,33.67,28.535,Unknown,0.452,0.17,41.753,2022,3,1,-7.1029,110.8313,RGB_penawangan_2022.tif,,penawangan,331503.0,JAWA TENGAH,GROBOGAN,PENAWANGAN,67551.0,33.24951614,24098.0,76.53,1.0,1.0,2.0,72.0,20.0,,493.0,5.0,10623.0,12952.0,8811.0,1122.0,penawangan
Grobogan,purwodadi,38.99,60.454,34.37,29.777,Unknown,0.466,0.091,41.753,2022,3,1,-7.0985,110.9155,RGB_purwodadi_2022.tif,,purwodadi,331513.0,JAWA TENGAH,GROBOGAN,PURWODADI,144223.0,70.98059193,50512.0,79.12,1.0,1.0,2.0,158.0,13.0,4.0,3170.0,10.0,16872.0,31197.0,25096.0,7133.0,purwodadi
Grobogan,toroh,40.601,59.297,32.59,52.75,Cropland,0.594,0.54,41.759,2022,3,1,-7.16,110.9192,RGB_toroh_2022.tif,,toroh,331504.0,JAWA TENGAH,GROBOGAN,TOROH,121327.0,59.74803456,43947.0,127.93,1.0,1.0,1.0,94.0,16.0,,1141.0,6.0,18234.0,25233.0,14371.0,2190.0,toroh
Jember,bangsalsari,71.804,113.773,27.37,411.342,Unknown,0.705,3.726,37.765,2022,3,1,-8.1498,113.5517,RGB_bangsalsari_2022.tif,,bangsalsari,350909.0,JAWA TIMUR,JEMBER,BANGSALSARI,127888.0,38.32187502,44978.0,162.59,1.0,1.0,1.0,342.0,11.0,,1241.0,20.0,26748.0,36721.0,11182.0,1467.0,bangsalsari
Jombang,mojoagung,61.416,86.346,30.11,102.88,Unknown,0.688,1.352,31.234,2022,3,1,-7.5897,112.3611,RGB_mojoagung_2022.tif,,mojoagung,351706.0,JAWA TIMUR,JOMBANG,MOJOAGUNG,83844.0,75.11837345,28794.0,63.34,1.0,1.0,2.0,131.0,18.0,,3179.0,7.0,4799.0,13938.0,19521.0,3170.0,mojoagung
Jombang,sumobito,59.279,88.189,30.91,29.952,Unknown,0.605,0.086,32.861,2022,3,1,-7.5222,112.3284,RGB_sumobito_2022.tif,,sumobito,351711.0,JAWA TIMUR,JOMBANG,SUMOBITO,90223.0,80.94896989,31504.0,50.15,1.0,1.0,2.0,141.0,21.0,,2694.0,29.0,6023.0,14715.0,20083.0,2659.0,sumobito
Karangasem,karangasem,49.188,82.246,26.95,188.927,Tree Cover,0.739,4.691,28.753,2022,3,1,-8.4431,115.6314,RGB_karangasem_2022.tif,,karangasem,510704.0,BALI,KARANGASEM,KARANGASEM,106618.0,126.47068986,33009.0,95.74,1.0,1.0,2.0,122.0,8.0,3.0,293.0,987.0,5324.0,33909.0,19549.0,4758.0,karangasem
Kebumen,adimulyo,95.333,118.819,30.87,11.289,Cropland,0.392,0.079,38.74,2022,3,1,-7.6747,109.5582,RGB_adimulyo_2022.tif,,adimulyo,330515.0,JAWA TENGAH,KEBUMEN,ADIMULYO,39053.0,29.15673488,13724.0,45.34,1.0,1.0,1.0,50.0,23.0,,31.0,2.0,1579.0,5563.0,11574.0,1256.0,adimulyo
Kebumen,alian,89.368,110.006,29.54,110.868,Unknown,0.767,2.968,38.184,2022,3,1,-7.6308,109.7084,RGB_alian_2022.tif,,alian,330511.0,JAWA TENGAH,KEBUMEN,ALIAN,70726.0,52.71119107,22059.0,58.69,1.0,2.0,2.0,120.0,16.0,,38.0,1.0,3704.0,12600.0,12920.0,2034.0,alian
Kebumen,ambal,75.945,94.751,31.34,12.575,Unknown,0.554,0.15,35.215,2022,3,1,-7.7677,109.7371,RGB_ambal_2022.tif,,ambal,330507.0,JAWA TENGAH,KEBUMEN,AMBAL,66327.0,49.45131549,21412.0,65.41,1.0,2.0,2.0,80.0,32.0,,99.0,13.0,6345.0,12932.0,12713.0,1585.0,ambal
Kebumen,ayah,89.611,120.501,27.3,152.115,Unknown,0.617,3.155,33.338,2022,3,1,-7.7121,109.4187,RGB_ayah_2022.tif,,ayah,330501.0,JAWA TENGAH,KEBUMEN,AYAH,68007.0,50.6866052,22786.0,83.47,1.0,1.0,2.0,81.0,18.0,,22.0,2154.0,12469.0,11043.0,10975.0,1408.0,ayah
Kebumen,karanganyar,97.107,115.196,31.37,68.372,Tree Cover,0.665,2.127,38.74,2022,3,1,-7.6115,109.5673,RGB_karanganyar_2022.tif,,karanganyar,331309.0,JAWA TENGAH,KARANGANYAR,KARANGANYAR,88719.0,109.79805665,28994.0,47.99,1.0,1.0,2.0,96.0,,12.0,662.0,1.0,5251.0,18937.0,19987.0,6682.0,karanganyar
Kebumen,kebumen,86.244,106.859,32.75,29.361,Unknown,0.559,0.591,38.74,2022,3,1,-7.6824,109.6812,RGB_kebumen_2022.tif,,kebumen,330512.0,JAWA TENGAH,KEBUMEN,KEBUMEN,136446.0,101.70601904,43856.0,47.72,1.0,2.0,2.0,181.0,24.0,5.0,33.0,8.0,20395.0,22227.0,37640.0,7834.0,kebumen
Kebumen,padureso,88.72,110.667,28.37,139.046,Tree Cover,0.776,2.836,31.496,2022,3,1,-7.6325,109.7873,RGB_padureso_2022.tif,,padureso,330524.0,JAWA TENGAH,KEBUMEN,PADURESO,17457.0,13.01176823,5760.0,27.93,2.0,2.0,2.0,12.0,9.0,,16.0,1.0,1463.0,3627.0,2278.0,311.0,padureso
Kebumen,pejagoan,97.078,118.009,30.52,123.153,Tree Cover,0.691,2.68,38.74,2022,3,1,-7.6268,109.6421,RGB_pejagoan_2022.tif,,pejagoan,330513.0,JAWA TENGAH,KEBUMEN,PEJAGOAN,57627.0,42.94355745,18321.0,36.12,1.0,1.0,2.0,84.0,13.0,,23.0,5.0,3015.0,10122.0,12429.0,1714.0,pejagoan
Kebumen,prembun,79.114,96.027,31.51,20.004,Tree Cover,0.583,0.547,31.496,2022,3,1,-7.7029,109.7974,RGB_prembun_2022.tif,,prembun,330509.0,JAWA TENGAH,KEBUMEN,PREMBUN,30160.0,22.49081778,10368.0,25.01,1.0,1.0,1.0,40.0,13.0,,47.0,1.0,2921.0,4030.0,8423.0,1379.0,prembun
Kebumen,rowokele,93.211,117.19,29.14,185.182,Unknown,0.684,3.824,33.338,2022,3,1,-7.6,109.4452,RGB_rowokele_2022.tif,,rowokele,330517.0,JAWA TENGAH,KEBUMEN,ROWOKELE,53832.0,40.16715389,17828.0,56.21,1.0,2.0,2.0,103.0,11.0,,44.0,8.0,2000.0,10295.0,7577.0,821.0,rowokele
Kebumen,sadang,93.163,116.724,27.94,259.812,Tree Cover,0.783,5.104,39.16,2022,3,1,-7.5074,109.7253,RGB_sadang_2022.tif,,sadang,330522.0,JAWA TENGAH,KEBUMEN,SADANG,24068.0,17.98515853,7951.0,57.18,1.0,2.0,2.0,27.0,7.0,,8.0,,3163.0,4720.0,2221.0,249.0,sadang
Kebumen,sruweng,98.837,119.477,30.34,81.877,Tree Cover,0.64,1.756,38.74,2022,3,1,-7.6432,109.6113,RGB_sruweng_2022.tif,,sruweng,330514.0,JAWA TENGAH,KEBUMEN,SRUWENG,64246.0,48.03313095,21044.0,47.5,1.0,2.0,2.0,89.0,21.0,,26.0,,2528.0,10368.0,14873.0,1785.0,sruweng
Kendal,gemuh,50.101,62.57,33.62,43.384,Tree Cover,0.6,0.839,42.118,2022,3,1,-6.9976,110.1171,RGB_gemuh_2022.tif,,gemuh,332411.0,JAWA TENGAH,KENDAL,GEMUH,55913.0,55.11325988,19785.0,44.99,1.0,1.0,1.0,63.0,16.0,,511.0,31.0,10734.0,17099.0,7577.0,1496.0,gemuh
Klaten,jatinom,62.037,80.68,29.14,330.335,Unknown,0.777,1.741,41.921,2022,3,1,-7.6341,110.5752,RGB_jatinom_2022.tif,,jatinom,331020.0,JAWA TENGAH,KLATEN,JATINOM,61526.0,87.00833647,21343.0,37.36,1.0,1.0,1.0,53.0,17.0,1.0,1157.0,1.0,2256.0,10582.0,14917.0,1977.0,jatinom
Klaten,juwiring,60.788,71.566,31.15,108.108,Cropland,0.589,0.207,41.91,2022,3,1,-7.6586,110.7382,RGB_juwiring_2022.tif,,juwiring,331014.0,JAWA TENGAH,KLATEN,JUWIRING,59198.0,84.07603179,20888.0,31.83,1.0,1.0,1.0,72.0,19.0,,570.0,2.0,3322.0,8665.0,16848.0,2491.0,juwiring
Klaten,karangdowo,60.008,70.819,30.08,99.74,Unknown,0.647,0.114,41.91,2022,3,1,-7.7065,110.745,RGB_karangdowo_2022.tif,,karangdowo,331013.0,JAWA TENGAH,KLATEN,KARANGDOWO,43873.0,62.53207431,16177.0,30.88,1.0,1.0,1.0,65.0,19.0,,282.0,1.0,2492.0,7359.0,12054.0,1926.0,karangdowo
Klaten,polanharjo,62.761,79.793,31.23,174.84,Unknown,0.661,0.773,41.921,2022,3,1,-7.6142,110.6637,RGB_polanharjo_2022.tif,,polanharjo,331017.0,JAWA TENGAH,KLATEN,POLANHARJO,41371.0,58.87845405,14945.0,26.47,1.0,1.0,1.0,47.0,18.0,,219.0,7.0,1604.0,6658.0,13388.0,2458.0,polanharjo
Kota Cirebon,harjamukti,70.032,93.448,32.33,32.919,Tree Cover,0.539,0.928,38.73,2022,3,1,-6.7614,108.5483,RGB_harjamukti_2022.tif,,harjamukti,327403.0,JAWA BARAT,KOTA CIREBON,HARJAMUKTI,128587.0,3219.42938225,40705.0,17.94,2.0,2.0,2.0,314.0,,5.0,230.0,14.0,6013.0,36241.0,31038.0,8893.0,harjamukti
Kota Cirebon,kesambi,65.269,95.417,33.5,14.638,Unknown,0.387,0.34,38.73,2022,3,1,-6.7332,108.5422,RGB_kesambi_2022.tif,,kesambi,327405.0,JAWA BARAT,KOTA CIREBON,KESAMBI,79996.0,2011.88364668,26003.0,9.08,1.0,2.0,2.0,245.0,,5.0,268.0,9.0,4459.0,16969.0,23528.0,7305.0,kesambi
Kota Cirebon,lemahwungkuk,62.072,90.724,33.39,4.18,Unknown,0.293,0.119,38.73,2022,3,1,-6.7319,108.576,RGB_lemahwungkuk_2022.tif,,lemahwungkuk,327402.0,JAWA BARAT,KOTA CIREBON,LEMAHWUNGKUK,61073.0,1531.95155324,20545.0,7.5,1.0,2.0,2.0,160.0,,4.0,126.0,215.0,2708.0,13836.0,17224.0,1779.0,lemahwungkuk
Kota Medan,medanbaru,22.579,49.558,41.25,29.349,Unknown,0.35,0.133,33.431,2022,3,1,3.5675,98.6587,RGB_medanbaru_2022.tif,,medanbaru,127117.0,SUMATERA UTARA,KOTA MEDAN,MEDAN BARU,36420.0,130.94274768,12238.0,5.44,1.0,1.0,1.0,241.0,,6.0,14.0,3.0,7762.0,7767.0,12279.0,5141.0,medanbaru
Kota Medan,medanmaimun,22.47,49.271,40.41,30.586,Unknown,0.301,0.096,33.431,2022,3,1,3.5678,98.6835,RGB_medanmaimun_2022.tif,,medanmaimun,127115.0,SUMATERA UTARA,KOTA MEDAN,MEDAN MAIMUN,52631.0,188.73214222,16211.0,3.04,1.0,1.0,1.0,260.0,,6.0,14.0,6.0,11947.0,12753.0,20436.0,2951.0,medanmaimun
Kota Medan,medanselayang,24.434,55.95,38.59,34.843,Unknown,0.428,0.212,33.431,2022,3,1,3.5526,98.6339,RGB_medanselayang_2022.tif,,medanselayang,127121.0,SUMATERA UTARA,KOTA MEDAN,MEDAN SELAYANG,111115.0,395.69264922,34504.0,16.45,1.0,1.0,2.0,531.0,,6.0,24.0,9.0,21595.0,31082.0,35057.0,13816.0,medanselayang
Kota Serang,kasemen,33.428,66.963,30.6,7.1,Unknown,0.436,0.113,37.062,2022,3,1,-6.0585,106.1851,RGB_kasemen_2022.tif,,kasemen,367302.0,BANTEN,KOTA SERANG,KASEMEN,113979.0,423.24492921,34244.0,67.45,2.0,2.0,2.0,218.0,,10.0,66.0,1426.0,6384.0,40699.0,12861.0,1765.0,kasemen
Kota Serang,serang,34.856,69.845,35.05,25.382,Unknown,0.451,0.264,37.062,2022,3,1,-6.1117,106.164,RGB_serang_2022.tif,,serang,367301.0,BANTEN,KOTA SERANG,SERANG,234993.0,886.75518366,72575.0,27.67,1.0,2.0,2.0,675.0,,12.0,241.0,22.0,19839.0,63075.0,67796.0,17822.0,serang
Kudus,mejobo,42.763,71.574,33.92,9.259,Unknown,0.469,0.105,37.592,2022,3,1,-6.8399,110.8888,RGB_mejobo_2022.tif,,mejobo,331905.0,JAWA TENGAH,KUDUS,MEJOBO,79772.0,177.85649633,26411.0,37.14,1.0,1.0,2.0,53.0,11.0,,125.0,6.0,4660.0,22200.0,15512.0,3166.0,mejobo
Kutai Timur,karangan,50.343,84.206,27.58,225.611,Unknown,0.776,3.279,38.55,2022,3,1,1.347,117.5871,RGB_karangan_2022.tif,,karangan,350306.0,JAWA TIMUR,TRENGGALEK,KARANGAN,50853.0,40.64657325,18738.0,46.93,1.0,1.0,1.0,65.0,12.0,,1462.0,9.0,9254.0,8410.0,11349.0,2877.0,karangan
Langkat,seilepan,30.981,61.532,29.72,66.419,Unknown,0.796,1.107,37.244,2022,3,1,3.884,98.1754,RGB_seilepan_2022.tif,,seilepan,120517.0,SUMATERA UTARA,LANGKAT,SEI LEPAN,52030.0,8.46656412,16724.0,280.07,1.0,1.0,2.0,187.0,9.0,5.0,32.0,1225.0,7306.0,14746.0,9401.0,1023.0,seilepan
Madiun,saradan,59.871,82.793,28.15,159.42,Tree Cover,0.731,1.398,42.098,2022,3,1,-7.5168,111.7549,RGB_saradan_2022.tif,,saradan,351912.0,JAWA TIMUR,MADIUN,SARADAN,72283.0,66.23492426,26847.0,193.32,1.0,1.0,1.0,98.0,15.0,,224.0,49.0,4943.0,13270.0,13966.0,1498.0,saradan
Malang,pakis,66.044,95.386,30.47,495.802,Unknown,0.618,0.865,31.44,2022,3,1,-7.9603,112.7053,RGB_pakis_2022.tif,,pakis,350718.0,JAWA TIMUR,MALANG,PAKIS,149286.0,42.6479348,49404.0,65.14,1.0,1.0,1.0,243.0,15.0,,1064.0,8.0,13043.0,29859.0,30170.0,8753.0,pakis
Muara Enim,tanjungagung,48.031,71.175,28.74,322.732,Tree Cover,0.837,2.228,35.814,2022,3,1,-3.9344,103.7863,RGB_tanjungagung_2022.tif,,tanjungagung,160301.0,SUMATERA SELATAN,MUARA ENIM,TANJUNG AGUNG,29877.0,4.38858459,9492.0,663.35,1.0,1.0,2.0,35.0,14.0,,144.0,,727.0,10517.0,4481.0,391.0,tanjungagung
Pandeglang,cisata,64.09,130.847,28.57,100.935,Tree Cover,0.692,2.163,37.482,2022,3,1,-6.4084,105.9307,RGB_cisata_2022.tif,,cisata,360123.0,BANTEN,PANDEGLANG,CISATA,27953.0,10.03206306,9449.0,30.93,1.0,2.0,2.0,80.0,9.0,,101.0,6.0,4878.0,4628.0,5822.0,808.0,cisata
Pandeglang,pagelaran,67.906,144.718,29.58,12.296,Tree Cover,0.553,0.32,37.482,2022,3,1,-6.4191,105.8561,RGB_pagelaran_2022.tif,,pagelaran,320318.0,JAWA BARAT,CIANJUR,PAGELARAN,78343.0,21.26756821,28770.0,201.8,2.0,2.0,2.0,164.0,14.0,,47.0,1.0,8661.0,14721.0,5369.0,813.0,pagelaran
Pandeglang,panimbang,59.18,127.771,27.43,43.99,Unknown,0.575,1.166,37.469,2022,3,1,-6.5265,105.714,RGB_panimbang_2022.tif,,panimbang,360106.0,BANTEN,PANDEGLANG,PANIMBANG,59048.0,21.17258555,20035.0,101.38,1.0,2.0,2.0,199.0,6.0,,200.0,1094.0,8715.0,11791.0,8319.0,1024.0,panimbang
Pandeglang,patia,65.318,142.163,29.91,14.19,Unknown,0.521,0.225,37.496,2022,3,1,-6.4796,105.8776,RGB_patia_2022.tif,,patia,360124.0,BANTEN,PANDEGLANG,PATIA,32424.0,11.63846325,11167.0,49.07,1.0,2.0,2.0,93.0,10.0,,13.0,8.0,5612.0,6081.0,2929.0,420.0,patia
Pasuruan,grati,48.32,61.298,28.74,37.671,Tree Cover,0.677,0.756,31.917,2022,3,1,-7.7381,113.0025,RGB_grati_2022.tif,,grati,351420.0,JAWA TIMUR,PASURUAN,GRATI,80858.0,53.87563442,28896.0,48.05,1.0,2.0,2.0,122.0,14.0,1.0,44.0,30.0,7645.0,18111.0,11241.0,2136.0,grati
